(333, 1)
(46, 6)
(126, 2)
(391, 16)
(632, 16)
(877, 5)
(62, 7)
(210, 5)
(506, 16)
(323, 5)
(331, 16)
(331, 16)
(156, 14)
(145, 6)
(244, 10)
(506, 16)
(323, 7)
(244, 10)
(489, 33)
(171, 29)
(22, 16)
(262, 17)
(335, 6)
(360, 5)
(166, 7)
(22, 16)
(166, 7)
(335, 6)
(22, 16)
(262, 17)
(360, 5)
(22, 16)
(311, 7)
(262, 17)
(335, 6)
(25, 19)
(92, 2)
(203, 20)
(255, 7)
(344, 10)
(4, 7)
(71, 7)
(203, 20)
(344, 2)
(383, 7)
(25, 19)
(92, 2)
(203, 20)
(25, 19)
(203, 20)
(344, 2)
(42, 12)
(153, 12)
(103, 5)
(60, 2)
(109, 12)
(162, 3)
(60, 2)
(265, 10)
(103, 5)
(155, 10)
(60, 2)
(42, 12)
(176, 2)
(209, 13)
(296, 2)
(327, 67)
(237, 7)
(237, 7)
(209, 13)
(296, 2)
(0, 14)
(57, 3)
(57, 3)
(0, 14)
(209, 13)
(259, 29)
(0, 14)
(176, 4)
(209, 13)
(152, 4)
(202, 4)
(507, 2)
(456, 20)
(315, 10)
(115, 7)
(175, 6)
(507, 2)
(43, 11)
(152, 4)
(202, 4)
(315, 10)
(202, 6)
(507, 2)
(456, 20)
(63, 16)
(46, 13)
(26, 10)
(109, 8)
(136, 7)
(26, 10)
(109, 8)
(5, 6)
(63, 16)
(339, 13)
(601, 14)
(661, 12)
(315, 16)
(332, 6)
(339, 13)
(332, 6)
(594, 26)
(339, 13)
(568, 21)
(592, 30)
(835, 18)
(339, 13)
(502, 13)
(83, 7)
(431, 7)
(415, 15)
(118, 5)
(319, 29)
(319, 29)
(431, 7)
(415, 15)
(118, 5)
(113, 21)
(905, 19)
(319, 29)
(519, 4)
(701, 6)
(1106, 36)
(22, 14)
(124, 19)
(22, 8)
(162, 11)
(73, 23)
(162, 26)
(22, 32)
(124, 19)
(22, 32)
(73, 25)
(124, 19)
(162, 28)
(22, 8)
(73, 25)
(124, 19)
(162, 28)
(3, 13)
(138, 12)
(367, 12)
(625, 20)
(760, 17)
(12, 4)
(348, 16)
(25, 1)
(742, 4)
(3, 13)
(225, 21)
(289, 3)
(742, 4)
(348, 18)
(225, 6)
(359, 7)
(8, 4)
(309, 6)
(248, 2)
(8, 4)
(8, 4)
(108, 17)
(386, 17)
(244, 18)
(8, 4)
(42, 20)
(66, 13)
(451, 6)
(584, 8)
(126, 10)
(333, 9)
(451, 6)
(42, 20)
(98, 15)
(42, 20)
(98, 15)
(451, 6)
(98, 15)
(323, 19)
(445, 12)
(705, 13)
(0, 25)
(200, 22)
(24, 11)
(86, 6)
(24, 11)
(231, 12)
(360, 12)
(180, 16)
(246, 28)
(360, 12)
(24, 11)
(360, 12)
(112, 6)
(57, 7)
(217, 13)
(234, 8)
(384, 22)
(57, 7)
(112, 6)
(147, 24)
(217, 13)
(234, 8)
(53, 39)
(147, 26)
(217, 27)
(384, 24)
(112, 6)
(147, 26)
(217, 27)
(388, 20)
(196, 17)
(169, 19)
(349, 12)
(450, 20)
(424, 3)
(430, 13)
(25, 28)
(344, 17)
(370, 8)
(169, 19)
(169, 19)
(344, 17)
(108, 2)
(216, 11)
(108, 10)
(220, 7)
(51, 31)
(108, 10)
(216, 11)
(108, 10)
(220, 7)
(19, 17)
(140, 2)
(233, 2)
(312, 14)
(312, 14)
(19, 24)
(140, 30)
(312, 12)
(15, 28)
(312, 14)
(49, 3)
(196, 16)
(239, 16)
(431, 2)
(701, 5)
(86, 5)
(287, 12)
(511, 12)
(701, 16)
(287, 12)
(49, 3)
(86, 5)
(49, 3)
(179, 33)
(239, 40)
(701, 5)
(377, 7)
(24, 19)
(671, 20)
(601, 16)
(3, 18)
(130, 7)
(94, 3)
(24, 19)
(671, 22)
(24, 19)
(601, 42)
(671, 22)
(352, 10)
(442, 18)
(45, 21)
(119, 8)
(114, 2)
(45, 21)
(119, 8)
(311, 32)
(352, 18)
(210, 13)
(352, 20)
(13, 27)
(210, 13)
(442, 20)
(193, 34)
(332, 39)
(193, 34)
(332, 39)
(193, 34)
(271, 22)
(332, 41)
(57, 15)
(514, 34)
(685, 13)
(965, 4)
(57, 15)
(514, 34)
(685, 13)
(883, 8)
(896, 19)
(514, 34)
(685, 13)
(514, 34)
(685, 13)
(745, 20)
(32, 27)
(79, 17)
(103, 11)
(208, 4)
(79, 17)
(208, 4)
(159, 21)
(79, 17)
(222, 3)
(159, 21)
(79, 17)
(485, 12)
(290, 13)
(325, 55)
(226, 19)
(290, 13)
(325, 55)
(485, 12)
(518, 27)
(207, 16)
(55, 9)
(13, 3)
(0, 12)
(65, 12)
(237, 8)
(110, 23)
(175, 18)
(3, 3)
(65, 12)
(0, 12)
(65, 12)
(237, 8)
(65, 12)
(110, 40)
(175, 34)
(262, 34)
(44, 13)
(148, 13)
(204, 10)
(318, 10)
(564, 24)
(358, 13)
(204, 10)
(239, 24)
(306, 9)
(358, 13)
(126, 50)
(515, 28)
(24, 11)
(45, 19)
(163, 15)
(24, 3)
(150, 10)
(155, 10)
(205, 15)
(272, 14)
(515, 4)
(272, 14)
(98, 2)
(272, 14)
(458, 13)
(108, 2)
(98, 2)
(155, 10)
(272, 14)
(458, 13)
(0, 3)
(71, 19)
(29, 13)
(71, 19)
(149, 22)
(51, 9)
(120, 19)
(51, 9)
(120, 19)
(51, 9)
(0, 3)
(120, 19)
(116, 10)
(193, 7)
(330, 25)
(418, 30)
(517, 26)
(212, 13)
(248, 11)
(418, 30)
(212, 13)
(299, 7)
(420, 26)
(483, 10)
(0, 6)
(167, 14)
(392, 17)
(586, 24)
(205, 16)
(92, 2)
(361, 19)
(586, 24)
(716, 11)
(0, 6)
(120, 12)
(205, 16)
(586, 24)
(716, 11)
(248, 10)
(49, 10)
(427, 10)
(506, 13)
(672, 26)
(98, 29)
(248, 10)
(427, 10)
(506, 13)
(717, 4)
(248, 10)
(427, 10)
(506, 13)
(672, 26)
(179, 16)
(369, 15)
(285, 2)
(641, 2)
(852, 2)
(132, 2)
(179, 16)
(280, 7)
(345, 14)
(852, 2)
(179, 16)
(862, 10)
(104, 17)
(130, 10)
(274, 15)
(614, 6)
(635, 22)
(41, 15)
(274, 15)
(368, 2)
(635, 22)
(41, 15)
(141, 24)
(274, 15)
(511, 4)
(635, 22)
(123, 16)
(300, 14)
(340, 2)
(485, 16)
(827, 12)
(123, 16)
(319, 15)
(827, 14)
(888, 18)
(123, 16)
(250, 14)
(300, 14)
(426, 16)
(150, 7)
(390, 2)
(317, 17)
(358, 7)
(114, 16)
(150, 7)
(275, 16)
(515, 10)
(150, 7)
(275, 16)
(390, 9)
(477, 5)
(68, 2)
(216, 6)
(649, 11)
(707, 8)
(783, 16)
(181, 6)
(291, 5)
(216, 6)
(649, 11)
(863, 6)
(5, 6)
(181, 6)
(291, 5)
(596, 5)
(707, 8)
(306, 4)
(75, 4)
(244, 4)
(1130, 12)
(54, 3)
(54, 3)
(75, 4)
(157, 8)
(93, 7)
(1130, 12)
(93, 7)
(157, 8)
(501, 8)
(54, 3)
(244, 4)
(147, 3)
(180, 2)
(330, 16)
(639, 14)
(975, 7)
(147, 3)
(180, 2)
(543, 13)
(485, 7)
(174, 2)
(180, 2)
(481, 11)
(543, 13)
(888, 3)
(218, 11)
(610, 4)
(49, 45)
(232, 16)
(488, 16)
(97, 3)
(278, 32)
(0, 16)
(185, 8)
(827, 17)
(137, 13)
(330, 49)
(10, 2)
(397, 7)
(691, 13)
(51, 4)
(523, 12)
(327, 11)
(186, 6)
(791, 29)
(175, 31)
(328, 7)
(401, 28)
(44, 4)
(591, 44)
(64, 4)
(82, 16)
(136, 10)
(311, 23)
(459, 14)
(49, 14)
(188, 17)
(387, 21)
(604, 20)
(8, 6)
(117, 38)
(291, 70)
(505, 3)
(656, 9)
(19, 7)
(310, 20)
(253, 36)
(292, 6)
(321, 9)
(12, 26)
(45, 12)
(103, 12)
(184, 8)
(299, 49)
(175, 12)
(70, 9)
(127, 25)
(447, 26)
(752, 11)
(155, 11)
(258, 2)
(280, 11)
(493, 14)
(615, 4)
(79, 22)
(113, 8)
(252, 15)
(324, 22)
(501, 2)
(17, 32)
(217, 9)
(245, 37)
(425, 32)
(541, 25)
(21, 17)
(196, 4)
(219, 5)
(272, 37)
(440, 30)
(17, 13)
(0, 14)
(166, 37)
(264, 7)
(552, 7)
(18, 6)
(190, 29)
(257, 16)
(494, 14)
(660, 8)
(56, 6)
(136, 4)
(239, 21)
(316, 4)
(506, 27)
(12, 36)
(3, 4)
(371, 26)
(657, 5)
(745, 10)
(64, 7)
(89, 6)
(409, 7)
(335, 32)
(1296, 44)
(26, 14)
(180, 26)
(393, 28)
(435, 13)
(981, 33)
(42, 11)
(184, 21)
(582, 30)
(623, 9)
(810, 49)
(126, 15)
(336, 25)
(466, 4)
(620, 7)
(815, 7)
(62, 18)
(98, 7)
(194, 17)
(254, 27)
(508, 7)
(68, 10)
(119, 7)
(203, 12)
(334, 4)
(513, 4)
(31, 38)
(152, 34)
(234, 40)
(434, 4)
(566, 12)
(41, 14)
(209, 37)
(376, 21)
(632, 10)
(785, 14)
(15, 12)
(113, 55)
(357, 11)
(539, 7)
(789, 31)
(88, 24)
(148, 22)
(283, 20)
(318, 29)
(645, 30)
(0, 12)
(139, 37)
(195, 16)
(263, 14)
(538, 36)
(37, 9)
(156, 3)
(224, 19)
(1018, 13)
(735, 38)
(21, 3)
(113, 20)
(83, 13)
(204, 19)
(647, 26)
(10, 13)
(249, 26)
(372, 7)
(695, 31)
(986, 4)
(56, 29)
(100, 27)
(207, 16)
(553, 31)
(646, 36)
(0, 6)
(185, 12)
(253, 15)
(497, 11)
(730, 25)
(101, 12)
(299, 14)
(350, 15)
(538, 28)
(789, 11)
(31, 18)
(89, 41)
(255, 17)
(396, 40)
(791, 30)
(15, 11)
(72, 12)
(276, 18)
(562, 8)
(669, 24)
(6, 5)
(205, 15)
(339, 25)
(474, 27)
(836, 4)
(108, 18)
(386, 28)
(446, 27)
(682, 12)
(748, 3)
(14, 13)
(72, 9)
(323, 4)
(770, 9)
(388, 22)
(45, 16)
(107, 15)
(135, 8)
(211, 7)
(552, 4)
(52, 9)
(470, 28)
(856, 6)
(66, 19)
(126, 2)
(176, 16)
(263, 10)
(508, 7)
(30, 9)
(260, 27)
(290, 17)
(460, 16)
(533, 13)
(38, 29)
(211, 12)
(524, 15)
(679, 4)
(977, 30)
(51, 4)
(84, 12)
(126, 10)
(390, 6)
(624, 29)
(42, 4)
(263, 13)
(477, 12)
(668, 22)
(748, 17)
(18, 11)
(0, 6)
(149, 19)
(413, 28)
(467, 3)
(0, 6)
(149, 13)
(196, 22)
(413, 18)
(467, 3)
(185, 6)
(119, 23)
(295, 28)
(349, 8)
(765, 12)
(1092, 27)
(616, 9)
(242, 8)
(418, 6)
(380, 11)
(259, 3)
(358, 16)
(786, 5)
(7, 8)
(129, 11)
(357, 5)
(462, 20)
(278, 6)
(726, 23)
(753, 19)
(735, 8)
(512, 16)
(80, 11)
(279, 7)
(615, 18)
(921, 29)
(957, 17)
(303, 18)
(186, 21)
(91, 8)
(340, 8)
(606, 28)
(624, 13)
(282, 9)
(23, 14)
(45, 16)
(0, 24)
(1458, 7)
(537, 8)
(351, 14)
(87, 14)
(351, 14)
(90, 7)
(133, 19)
(288, 12)
(380, 19)
(346, 15)
(365, 8)
(512, 27)
(132, 19)
(82, 7)
(422, 27)
(89, 18)
(18, 10)
(3, 7)
(169, 17)
(660, 14)
(110, 7)
(410, 7)
(40, 5)
(85, 5)
(138, 28)
(324, 7)
(476, 6)
(279, 28)
(0, 6)
(172, 8)
(247, 9)
(95, 29)
(333, 5)
(247, 7)
(435, 26)
(308, 7)
(119, 13)
(451, 9)
(192, 9)
(114, 7)
(241, 19)
(9, 7)
(470, 23)
(202, 26)
(608, 6)
(92, 21)
(26, 24)
(172, 14)
(408, 17)
(443, 7)
(296, 21)
(275, 6)
(0, 17)
(195, 29)
(130, 30)
(158, 15)
(219, 3)
(136, 10)
(353, 7)
(117, 12)
(80, 13)
(353, 6)
(135, 18)
(158, 8)
(35, 12)
(117, 19)
(49, 24)
(162, 6)
(520, 10)
(97, 4)
(270, 48)
(211, 14)
(304, 41)
(261, 24)
(42, 7)
(87, 4)
(18, 7)
(104, 4)
(87, 4)
(104, 4)
(18, 7)
(284, 19)
(121, 4)
(138, 13)
(378, 25)
(155, 13)
(597, 18)
(121, 4)
(138, 13)
(155, 13)
(378, 25)
(346, 14)
(198, 4)
(94, 14)
(524, 101)
(162, 16)
(198, 4)
(664, 4)
(429, 35)
(426, 4)
(573, 35)
(356, 15)
(144, 13)
(166, 7)
(426, 4)
(573, 35)
(716, 5)
(47, 14)
(141, 7)
(214, 6)
(523, 13)
(570, 23)
(214, 6)
(166, 22)
(245, 16)
(350, 102)
(570, 37)
(17, 4)
(303, 6)
(343, 4)
(73, 4)
(98, 33)
(143, 35)
(379, 30)
(450, 6)
(149, 23)
(205, 6)
(312, 17)
(395, 8)
(468, 4)
(3, 4)
(45, 16)
(149, 23)
(205, 6)
(468, 4)
(116, 13)
(159, 11)
(278, 27)
(381, 20)
(50, 16)
(3, 4)
(116, 13)
(159, 11)
(381, 20)
(263, 42)
(118, 14)
(379, 13)
(178, 13)
(3, 4)
(195, 21)
(32, 46)
(3, 4)
(166, 50)
(379, 13)
(3, 4)
(31, 20)
(671, 4)
(1127, 8)
(515, 2)
(55, 17)
(3, 4)
(671, 4)
(1171, 13)
(804, 44)
(28, 12)
(83, 46)
(263, 14)
(455, 11)
(508, 17)
(12, 4)
(100, 29)
(132, 61)
(265, 12)
(508, 17)
(80, 29)
(6, 10)
(173, 2)
(270, 8)
(311, 6)
(76, 35)
(12, 4)
(364, 21)
(272, 6)
(109, 6)
(159, 16)
(409, 16)
(192, 30)
(109, 6)
(11, 4)
(192, 30)
(18, 29)
(28, 8)
(106, 27)
(411, 20)
(565, 36)
(253, 12)
(3, 4)
(80, 19)
(106, 27)
(411, 20)
(3, 4)
(71, 6)
(171, 13)
(217, 13)
(246, 20)
(41, 26)
(71, 6)
(148, 4)
(217, 13)
(270, 29)
(315, 22)
(757, 17)
(537, 6)
(315, 22)
(703, 16)
(754, 20)
(83, 32)
(192, 39)
(246, 78)
(413, 7)
(350, 50)
(83, 32)
(76, 4)
(192, 39)
(246, 57)
(33, 8)
(238, 19)
(270, 15)
(465, 15)
(533, 11)
(354, 47)
(465, 15)
(420, 30)
(45, 30)
(349, 10)
(465, 63)
(593, 9)
(8, 4)
(47, 28)
(100, 16)
(572, 30)
(376, 25)
(68, 18)
(490, 8)
(555, 21)
(593, 11)
(514, 15)
(59, 4)
(205, 74)
(677, 18)
(494, 4)
(14, 35)
(224, 42)
(3, 4)
(760, 61)
(52, 30)
(52, 30)
(372, 25)
(734, 19)
(724, 9)
(308, 51)
(8, 4)
(172, 95)
(63, 25)
(407, 10)
(172, 95)
(8, 4)
(343, 9)
(481, 10)
(38, 10)
(92, 42)
(326, 10)
(594, 17)
(99, 37)
(592, 19)
(269, 43)
(501, 16)
(1125, 14)
(1265, 16)
(158, 2)
(269, 13)
(122, 4)
(909, 16)
(1265, 16)
(10, 25)
(103, 7)
(152, 16)
(526, 34)
(526, 34)
(10, 25)
(103, 7)
(3, 4)
(299, 8)
(8, 18)
(47, 13)
(1026, 27)
(1126, 16)
(609, 21)
(8, 18)
(3, 4)
(611, 19)
(644, 13)
(259, 4)
(1151, 11)
(1316, 34)
(559, 11)
(80, 14)
(546, 24)
(1151, 11)
(32, 2)
(201, 8)
(219, 14)
(364, 13)
(11, 4)
(360, 19)
(32, 2)
(234, 8)
(43, 42)
(43, 42)
(194, 4)
(21, 14)
(186, 12)
(119, 32)
(121, 69)
(540, 40)
(811, 13)
(1031, 42)
(12, 4)
(242, 11)
(528, 52)
(734, 13)
(897, 13)
(87, 15)
(3, 10)
(105, 14)
(545, 8)
(332, 16)
(9, 4)
(332, 16)
(648, 19)
(449, 32)
(245, 117)
(187, 11)
(43, 57)
(564, 28)
(319, 43)
(463, 18)
(564, 28)
(103, 17)
(53, 17)
(20, 4)
(163, 27)
(190, 15)
(0, 8)
(11, 4)
(293, 21)
(333, 61)
(482, 13)
(221, 35)
(385, 16)
(157, 22)
(3, 4)
(78, 25)
(157, 21)
(129, 24)
(354, 6)
(3, 4)
(153, 10)
(238, 4)
(536, 4)
(545, 34)
(10, 4)
(560, 5)
(694, 12)
(820, 11)
(22, 11)
(123, 10)
(271, 47)
(23, 9)
(99, 8)
(158, 8)
(395, 27)
(530, 34)
(94, 15)
(390, 21)
(425, 32)
(541, 7)
(107, 34)
(564, 4)
(628, 18)
(926, 47)
(977, 9)
(42, 11)
(54, 65)
(156, 42)
(3, 4)
(13, 4)
(73, 21)
(98, 4)
(127, 4)
(139, 21)
(76, 53)
(161, 30)
(26, 6)
(193, 13)
(253, 7)
(221, 15)
(295, 55)
(19, 77)
(442, 8)
(57, 3)
(99, 12)
(24, 4)
(261, 16)
(20, 5)
(168, 18)
(289, 78)
(628, 11)
(985, 33)
(34, 26)
(160, 55)
(625, 19)
(583, 39)
(37, 8)
(91, 4)
(182, 4)
(213, 10)
(453, 18)
(43, 26)
(257, 18)
(351, 5)
(460, 27)
(112, 33)
(257, 50)
(460, 46)
(738, 18)
(169, 33)
(113, 2)
(55, 6)
(190, 4)
(46, 31)
(132, 19)
(332, 19)
(554, 15)
(97, 15)
(135, 28)
(197, 33)
(345, 13)
(100, 17)
(136, 29)
(123, 7)
(274, 16)
(3, 4)
(154, 19)
(507, 8)
(400, 6)
(822, 10)
(3, 16)
(50, 26)
(96, 32)
(280, 8)
(296, 24)
(190, 9)
(3, 4)
(10, 29)
(304, 14)
(358, 12)
(163, 13)
(164, 29)
(384, 30)
(418, 8)
(556, 8)
(338, 7)
(111, 19)
(444, 13)
(163, 10)
(34, 2)
(3, 14)
(129, 22)
(207, 23)
(399, 34)
(21, 82)
(359, 14)
(657, 7)
(260, 45)
(21, 48)
(127, 15)
(275, 10)
(288, 12)
(349, 38)
(124, 8)
(56, 23)
(201, 18)
(124, 8)
(372, 22)
(18, 10)
(265, 2)
(380, 6)
(190, 15)
(103, 12)
(31, 44)
(549, 12)
(252, 16)
(31, 29)
(4, 8)
(66, 20)
(166, 11)
(97, 15)
(21, 16)
(403, 3)
(77, 10)
(255, 14)
(368, 19)
(46, 8)
(127, 10)
(59, 10)
(13, 15)
(118, 18)
(192, 13)
(153, 5)
(566, 7)
(1029, 16)
(488, 25)
(88, 19)
(179, 18)
(310, 8)
(35, 7)
(349, 23)
(377, 10)
(37, 14)
(291, 5)
(114, 26)
(379, 21)
(195, 24)
(40, 21)
(13, 13)
(568, 6)
(225, 13)
(282, 3)
(429, 10)
(66, 20)
(113, 9)
(134, 10)
(251, 18)
(207, 8)
(634, 8)
(650, 29)
(588, 4)
(131, 12)
(23, 15)
(154, 10)
(213, 7)
(120, 4)
(313, 6)
(148, 2)
(97, 14)
(213, 8)
(169, 4)
(415, 4)
(83, 5)
(3, 4)
(197, 13)
(57, 18)
(113, 21)
(216, 16)
(264, 17)
(23, 18)
(162, 16)
(231, 25)
(117, 24)
(37, 9)
(136, 3)
(27, 18)
(50, 22)
(185, 12)
(54, 7)
(174, 4)
(319, 69)
(219, 15)
(35, 74)
(202, 7)
(43, 13)
(16, 16)
(165, 27)
(315, 8)
(247, 12)
(0, 40)
(190, 19)
(148, 22)
(49, 46)
(191, 37)
(330, 16)
(470, 28)
(650, 66)
(62, 53)
(62, 22)
(171, 31)
(89, 26)
(188, 16)
(239, 11)
(408, 8)
(67, 9)
(93, 8)
(192, 4)
(406, 37)
(528, 22)
(44, 16)
(134, 15)
(209, 16)
(384, 15)
(447, 27)
(0, 17)
(180, 9)
(217, 6)
(180, 3)
(180, 3)
(68, 15)
(171, 15)
(347, 40)
(22, 23)
(52, 15)
(0, 18)
(285, 36)
(145, 7)
(98, 17)
(298, 17)
(83, 62)
(204, 12)
(399, 41)
(496, 4)
(567, 29)
(361, 23)
(25, 14)
(159, 28)
(188, 7)
(333, 25)
(0, 19)
(451, 12)
(996, 21)
(124, 7)
(0, 42)
(107, 5)
(147, 42)
(463, 48)
(436, 24)
(52, 18)
(388, 13)
(125, 91)
(131, 22)
(256, 19)
(282, 15)
(392, 50)
(113, 28)
(77, 17)
(438, 19)
(516, 4)
(287, 17)
(763, 10)
(965, 23)
(85, 4)
(115, 20)
(180, 22)
(262, 31)
(205, 22)
(205, 22)
(4, 24)
(123, 18)
(92, 4)
(157, 6)
(27, 56)
(176, 12)
(275, 11)
(188, 28)
(420, 22)
(133, 12)
(456, 11)
(708, 23)
(52, 14)
(81, 34)
(298, 21)
(179, 23)
(17, 18)
(91, 9)
(41, 23)
(131, 20)
(234, 11)
(346, 32)
(433, 32)
(666, 18)
(68, 13)
(52, 11)
(15, 18)
(43, 25)
(175, 13)
(251, 7)
(280, 3)
(410, 11)
(116, 19)
(237, 21)
(401, 36)
(511, 41)
(768, 23)
(4, 36)
(191, 19)
(286, 12)
(59, 9)
(123, 15)
(356, 7)
(485, 45)
(537, 44)
(38, 27)
(218, 30)
(112, 15)
(390, 5)
(418, 17)
(329, 32)
(131, 41)
(253, 22)
(529, 12)
(251, 16)
(251, 5)
(549, 44)
(251, 5)
(21, 1)
(171, 32)
(227, 5)
(384, 45)
(524, 18)
(232, 24)
(373, 28)
(616, 15)
(16, 12)
(152, 29)
(188, 34)
(0, 38)
(246, 16)
(444, 25)
(490, 12)
(721, 40)
(0, 36)
(238, 1)
(342, 34)
(711, 33)
(34, 29)
(110, 29)
(305, 26)
(470, 54)
(23, 10)
(127, 8)
(187, 9)
(326, 23)
(31, 1)
(113, 37)
(176, 18)
(221, 9)
(253, 37)
(166, 26)
(757, 38)
(677, 25)
(231, 27)
(295, 28)
(420, 42)
(490, 33)
(583, 62)
(114, 25)
(238, 14)
(216, 18)
(256, 4)
(337, 10)
(147, 66)
(219, 50)
(272, 4)
(315, 14)
(272, 4)
(110, 14)
(255, 4)
(275, 18)
(112, 14)
(118, 8)
(10, 14)
(152, 18)
(476, 60)
(563, 2)
(639, 16)
(332, 17)
(249, 23)
(550, 11)
(67, 6)
(34, 8)
(94, 14)
(111, 16)
(208, 11)
(183, 13)
(60, 14)
(20, 6)
(142, 12)
(217, 19)
(14, 9)
(140, 9)
(164, 26)
(0, 32)
(77, 22)
(171, 20)
(314, 9)
(108, 19)
(171, 20)
(201, 16)
(252, 21)
(157, 11)
(95, 8)
(174, 20)
(229, 40)
(250, 10)
(121, 8)
(328, 21)
(181, 7)
(216, 38)
(21, 20)
(21, 20)
(21, 20)
(125, 8)
(203, 5)
(75, 7)
(24, 27)
(58, 8)
(252, 17)
(581, 11)
(599, 28)
(655, 12)
(76, 5)
(151, 22)
(312, 8)
(240, 7)
(105, 12)
(98, 17)
(835, 32)
(1010, 9)
(984, 10)
(1147, 7)
(96, 46)
(250, 20)
(317, 29)
(48, 14)
(570, 12)
(70, 11)
(170, 7)
(552, 52)
(423, 16)
(36, 13)
(0, 13)
(105, 11)
(247, 8)
(134, 18)
(271, 25)
(82, 25)
(175, 17)
(200, 43)
(36, 15)
(110, 27)
(168, 22)
(249, 22)
(345, 13)
(374, 13)
(148, 13)
(0, 2)
(76, 9)
(142, 9)
(452, 30)
(590, 37)
(46, 9)
(95, 44)
(178, 38)
(10, 9)
(10, 9)
(61, 10)
(494, 7)
(457, 27)
(101, 12)
(220, 57)
(282, 23)
(412, 46)
(387, 7)
(75, 25)
(487, 9)
(273, 29)
(110, 48)
(221, 5)
(221, 5)
(221, 5)
(221, 5)
(39, 17)
(125, 11)
(278, 18)
(308, 46)
(278, 18)
(47, 25)
(143, 11)
(420, 35)
(249, 25)
(601, 17)
(114, 10)
(386, 7)
